symbol,entry_time,exit_time,entry_price,exit_price,quantity,leverage,stop_loss,take_profit,ai_score,exit_reason,gross_profit,entry_fee,exit_fee,net_profit,balance_after
SOLUSDT,2025-09-12T14:30:00+00:00,2025-09-12T20:30:00+00:00,239.431808,239.758051,23.42156867,5,237.50329946,244.25307934,100.0,EMA20_EXIT,7.64112283,2.80393427,2.80775483,2.02943373,4518.89895316
SOLUSDT,2025-09-18T08:15:00+00:00,2025-09-18T16:45:00+00:00,246.263857,250.0771803,29.05394898,5,244.70850941,250.15222597,100.0,TAKE_PROFIT,110.79210067,3.57746877,3.63286482,103.58176708,4622.48072024
SOLUSDT,2025-09-29T15:45:00+00:00,2025-09-29T17:00:00+00:00,210.133021,208.10633358,23.53321538,5,208.16878422,215.04361295,100.0,STOP_LOSS,-47.69447145,2.47255282,2.44870559,-52.61572986,4569.86499038
SOLUSDT,2025-10-01T01:30:00+00:00,2025-10-01T03:30:00+00:00,209.912955,208.12129243,26.42751158,5,208.18374755,214.23597363,100.0,STOP_LOSS,-47.34918343,2.77373852,2.75006393,-52.87298589,4516.9920045
SOLUSDT,2025-10-02T05:30:00+00:00,2025-10-02T07:45:00+00:00,224.547344,222.59369583,23.93932722,5,222.66049398,229.26446904,100.0,STOP_LOSS,-46.76902277,2.68775617,2.66437166,-52.1211506,4464.87085389
SOLUSDT,2025-10-02T09:15:00+00:00,2025-10-02T14:00:00+00:00,225.247554,225.482335,28.36485906,5,223.67346867,229.18276733,100.0,EMA20_EXIT,6.65952997,3.19455756,3.19788733,0.26708509,4465.13793898
SOLUSDT,2025-10-02T16:30:00+00:00,2025-10-02T18:45:00+00:00,227.008082,232.44996746,20.25321331,5,224.80342545,232.51972338,100.0,TAKE_PROFIT,110.21566709,2.29882155,2.35392939,105.56291615,4570.70085513
SOLUSDT,2025-10-03T00:00:00+00:00,2025-10-03T01:15:00+00:00,233.039891,231.1067481,24.52368928,5,231.17610093,237.69936619,100.0,STOP_LOSS,-47.40779582,2.85749894,2.83379504,-53.0990898,4517.60176533
SOLUSDT,2025-10-03T03:00:00+00:00,2025-10-03T04:00:00+00:00,233.830128,231.95128082,24.96959769,5,232.02088709,238.35323028,100.0,STOP_LOSS,-46.91405811,2.91932211,2.89586508,-52.7292453,4464.87252002
SOLUSDT,2025-10-03T16:45:00+00:00,2025-10-03T17:00:00+00:00,233.980173,231.43965704,18.06862919,5,231.50910977,240.15783108,100.0,STOP_LOSS,-45.90364089,2.11385049,2.09089867,-50.10839005,4414.76412998
SOLUSDT,2025-10-03T17:00:00+00:00,2025-10-03T17:45:00+00:00,233.580053,230.60343535,15.1844949,5,230.67263714,240.84859265,100.0,STOP_LOSS,-45.19843554,1.77339756,1.75079834,-48.72263145,4366.04149853
SOLUSDT,2025-10-06T08:30:00+00:00,2025-10-06T14:45:00+00:00,233.26996,233.260001,25.74821592,5,231.57429242,237.50912896,100.0,EMA20_EXIT,-0.25642648,3.00314265,3.00301444,-6.26258357,4359.77891496
SOLUSDT,2025-10-06T17:30:00+00:00,2025-10-06T20:15:00+00:00,236.190836,234.13260278,21.93078235,5,234.20286364,241.16076689,100.0,STOP_LOSS,-45.13866475,2.58992491,2.56735558,-50.29594524,4309.48296972
SOLUSDT,2025-10-13T00:30:00+00:00,2025-10-13T02:00:00+00:00,196.418908,196.730963,16.04762402,5,193.73347434,203.13249214,100.0,EMA20_EXIT,5.00774131,1.57602839,1.57853226,1.85318066,4311.33615038
SOLUSDT,2025-10-15T01:00:00+00:00,2025-10-15T03:00:00+00:00,202.46072,202.609199,16.43597563,5,199.83761064,209.01849339,100.0,EMA20_EXIT,2.44039723,1.66381973,1.66503993,-0.88846243,4310.44768795
SOLUSDT,2025-10-21T16:45:00+00:00,2025-10-21T20:00:00+00:00,192.65778,192.622196,15.58798075,5,189.89254199,199.57087502,100.0,EMA20_EXIT,-0.55468271,1.50157288,1.50129554,-3.55755113,4306.89013681
SOLUSDT,2025-10-26T10:30:00+00:00,2025-10-26T11:30:00+00:00,194.988479,197.18986646,47.63074186,5,194.08425413,197.24904117,100.0,TAKE_PROFIT,104.85371773,4.64372295,4.69614981,95.51384496,4402.40398178
SOLUSDT,2025-10-26T22:15:00+00:00,2025-10-27T00:30:00+00:00,198.829631,202.31613718,31.02714881,5,197.4107433,202.37685024,100.0,TAKE_PROFIT,108.17634623,3.08455827,3.13864645,101.9531415,4504.35712328
SOLUSDT,2025-10-27T04:00:00+00:00,2025-10-27T08:00:00+00:00,203.701092,202.16281541,30.48408237,5,202.22348245,207.39511587,100.0,STOP_LOSS,-46.89295042,3.10482043,3.08137396,-53.07914481,4451.27797847
SOLUSDT,2025-10-27T17:15:00+00:00,2025-10-27T19:30:00+00:00,202.050597,200.26911878,25.85878424,5,200.32921755,206.35404562,100.0,STOP_LOSS,-46.0668608,2.6123914,2.58935797,-51.26861016,4400.00936831
SOLUSDT,2025-10-28T02:45:00+00:00,2025-10-28T05:45:00+00:00,200.810225,199.24385521,29.20530715,5,199.3036463,204.57667175,100.0,STOP_LOSS,-45.74631094,2.93236215,2.90948899,-51.58816209,4348.42120622
SOLUSDT,2025-10-28T14:00:00+00:00,2025-10-28T14:30:00+00:00,202.210645,200.58129094,27.71174861,5,200.64148339,206.13354902,100.0,STOP_LOSS,-45.15224997,2.80180528,2.77922916,-50.7332844,4297.68792182
SOLUSDT,2025-11-09T14:45:00+00:00,2025-11-09T17:30:00+00:00,160.198045,161.321589,27.84561314,5,158.65464644,164.0565414,100.0,EMA20_EXIT,31.28577157,2.23040639,2.24604928,26.8093159,4324.49723771
SOLUSDT,2025-11-09T23:00:00+00:00,2025-11-10T00:00:00+00:00,165.259563,163.78963034,30.43746465,5,163.83878197,168.81151558,100.0,STOP_LOSS,-44.74102352,2.51504105,2.49267054,-49.74873511,4274.7485026
SOLUSDT,2025-11-10T02:30:00+00:00,2025-11-10T05:30:00+00:00,166.629974,167.219819,25.60093084,5,164.96021108,170.8043813,100.0,EMA20_EXIT,15.10058105,2.13294122,2.14049151,10.82714832,4285.57565092
SOLUSDT,2025-11-10T10:15:00+00:00,2025-11-10T12:00:00+00:00,168.810628,167.38175554,31.08546655,5,167.43198514,172.25723514,100.0,STOP_LOSS,-44.41716692,2.62377856,2.60156998,-49.64251547,4235.93313545
SOLUSDT,2025-11-10T13:00:00+00:00,2025-11-10T14:30:00+00:00,169.110718,167.70685918,31.2954123,5,167.75718634,172.49454714,100.0,STOP_LOSS,-43.93434045,2.64619482,2.62422765,-49.20476293,4186.72837253
SOLUSDT,2025-11-11T01:30:00+00:00,2025-11-11T04:15:00+00:00,167.55025,168.64939,22.38444154,5,165.67987572,172.22618569,100.0,EMA20_EXIT,24.60363507,1.87525939,1.88756121,20.84081448,4207.56918701
SOLUSDT,2025-11-18T16:00:00+00:00,2025-11-18T21:30:00+00:00,139.731907,139.948003,21.08025657,5,137.73593073,144.72184769,100.0,EMA20_EXIT,4.55535912,1.47279223,1.4750699,1.60749699,4209.176684
SOLUSDT,2025-11-19T03:00:00+00:00,2025-11-19T03:30:00+00:00,141.532447,139.99859879,28.21474076,5,140.04061097,145.26203707,100.0,STOP_LOSS,-43.2771297,1.99665065,1.97501209,-47.24879244,4161.92789156
SOLUSDT,2025-11-23T21:45:00+00:00,2025-11-23T23:00:00+00:00,133.179942,132.02347411,37.26491263,5,132.06309304,135.97206441,100.0,STOP_LOSS,-43.0956748,2.48146945,2.45992161,-48.03706587,4113.89082569
SOLUSDT,2025-11-24T04:00:00+00:00,2025-11-24T04:15:00+00:00,132.889855,131.38354162,28.04505225,5,131.42296851,136.55707121,100.0,STOP_LOSS,-42.24463746,1.86345146,1.84232914,-45.95041807,4067.94040762
SOLUSDT,2025-11-27T01:00:00+00:00,2025-11-27T08:00:00+00:00,142.922864,142.997088,33.88970193,5,141.72251694,145.92373164,100.0,EMA20_EXIT,2.51542924,2.42180663,2.42306434,-2.32944174,4065.61096588
SOLUSDT,2025-11-28T12:00:00+00:00,2025-11-28T14:15:00+00:00,141.112321,143.46942728,42.34729063,5,140.15225699,143.51248102,100.0,TAKE_PROFIT,99.8170645,2.98786223,3.03777077,93.7914315,4159.40239739
SOLUSDT,2025-11-28T14:30:00+00:00,2025-11-28T16:00:00+00:00,142.302678,141.0678582,34.88007252,5,141.11019126,145.28389484,100.0,STOP_LOSS,-43.07060408,2.48176386,2.46022856,-48.01259651,4111.38980088
SOLUSDT,2025-11-30T17:00:00+00:00,2025-11-30T18:15:00+00:00,138.771619,137.82760493,45.5478248,5,137.86896562,141.02825244,100.0,STOP_LOSS,-42.99778745,3.16037269,3.1388738,-49.29703395,4062.09276693
SOLUSDT,2025-12-02T20:45:00+00:00,2025-12-02T23:15:00+00:00,138.771619,138.878324,30.16362059,5,137.42493293,142.13833416,100.0,EMA20_EXIT,3.21860914,2.09292723,2.09453654,-0.96885463,4061.12391229
SOLUSDT,2025-12-03T18:30:00+00:00,2025-12-03T21:45:00+00:00,141.912561,145.47154374,28.18160402,5,140.47150608,145.5151983,100.0,TAKE_PROFIT,100.29784231,1.9996618,2.04981072,96.24836979,4157.37228208
SOLUSDT,2025-12-03T22:15:00+00:00,2025-12-04T01:45:00+00:00,143.683092,144.136746,26.37863524,5,142.10705433,147.62318617,100.0,EMA20_EXIT,11.96677339,1.89508194,1.90106532,8.17062613,4165.54290821
SOLUSDT,2025-12-08T07:00:00+00:00,2025-12-08T09:00:00+00:00,135.130527,137.50310565,43.14224993,5,134.16499022,137.54436896,100.0,TAKE_PROFIT,102.35838107,2.91491748,2.96609668,96.47736691,4262.02027512
SOLUSDT,2025-12-08T12:15:00+00:00,2025-12-08T15:00:00+00:00,137.761316,136.7431096,43.61590323,5,136.78414484,140.20424389,100.0,STOP_LOSS,-44.40999196,3.00429211,2.98208712,-50.39637119,4211.62390392
SOLUSDT,2025-12-10T04:45:00+00:00,2025-12-10T10:15:00+00:00,139.071709,137.85882464,35.95025604,5,137.9001947,142.00049476,100.0,STOP_LOSS,-43.60350323,2.49983177,2.47803002,-48.58136503,4163.0425389
SOLUSDT,2025-12-15T14:15:00+00:00,2025-12-15T14:45:00+00:00,132.989885,131.77924729,35.54837955,5,131.81879293,135.91761519,100.0,STOP_LOSS,-43.03620874,2.36378745,2.34226935,-47.74226554,4115.30027336
SOLUSDT,2025-12-19T14:45:00+00:00,2025-12-19T15:45:00+00:00,126.057806,124.80623152,33.8952956,5,124.84368463,129.09310943,100.0,STOP_LOSS,-42.42248681,2.1363833,2.11517206,-46.67404216,4068.62623119
SOLUSDT,2025-12-19T19:30:00+00:00,2025-12-21T01:45:00+00:00,126.567959,125.11165949,28.67744571,5,125.14920425,130.11484587,100.0,STOP_LOSS,-41.76295017,1.81482289,1.79394141,-45.37171447,4023.25451672
SOLUSDT,2025-12-21T10:30:00+00:00,2025-12-21T11:15:00+00:00,126.0378,125.47644292,76.82323128,5,125.51409715,127.34705713,100.0,STOP_LOSS,-43.12526472,4.84131553,4.8197529,-52.78633315,3970.46818358
SOLUSDT,2025-12-21T12:15:00+00:00,2025-12-21T12:30:00+00:00,125.927767,125.3986633,80.78713823,5,125.43629419,127.15644902,100.0,STOP_LOSS,-42.74477361,5.08667196,5.06529957,-52.89674514,3917.57143843
SOLUSDT,2025-12-22T00:45:00+00:00,2025-12-22T02:00:00+00:00,126.297878,125.22967123,38.01155022,5,125.26725141,128.87444447,100.0,STOP_LOSS,-40.60419511,2.40038907,2.38008697,-45.38467114,3872.18676729
SOLUSDT,2025-12-22T07:45:00+00:00,2025-12-22T09:00:00+00:00,126.347893,125.53565844,49.9919176,5,125.57333044,128.2842994,100.0,STOP_LOSS,-40.60516315,3.15818673,3.13788415,-46.90123403,3825.28553326
SOLUSDT,2025-12-22T10:15:00+00:00,2025-12-22T15:00:00+00:00,126.567959,128.66173347,44.8475099,5,125.71500517,128.70034357,100.0,TAKE_PROFIT,93.90057113,2.8381289,2.88507918,88.17736305,3913.46289632
SOLUSDT,2025-12-22T15:00:00+00:00,2025-12-22T15:30:00+00:00,127.618274,126.56050032,38.37502828,5,126.59847986,130.16775934,100.0,STOP_LOSS,-40.59209504,2.44867744,2.42838139,-45.46915386,3867.99374246
SOLUSDT,2025-12-22T15:30:00+00:00,2025-12-22T16:45:00+00:00,127.168139,127.201828,35.00443436,5,126.06313793,129.93064167,100.0,EMA20_EXIT,1.17926439,2.22572439,2.22631402,-3.27277402,3864.72096844
SOLUSDT,2025-12-28T15:15:00+00:00,2025-12-28T16:00:00+00:00,124.797428,124.35062397,92.90386101,5,124.38794035,125.82114713,100.0,STOP_LOSS,-41.5098197,5.79708145,5.77632654,-53.08322769,3811.63774075
SOLUSDT,2025-12-29T08:15:00+00:00,2025-12-29T09:30:00+00:00,128.148433,127.32393653,48.47636699,5,127.36214517,130.11415258,100.0,STOP_LOSS,-39.96859363,3.10608523,3.08610094,-46.1607798,3765.47696094
SOLUSDT,2025-12-31T14:15:00+00:00,2025-12-31T14:30:00+00:00,126.587965,125.95107167,62.85257705,5,125.98886833,128.08570667,100.0,STOP_LOSS,-40.03038713,3.97818991,3.95817472,-47.96675176,3717.51020918
SOLUSDT,2026-01-01T03:45:00+00:00,2026-01-01T07:15:00+00:00,125.247563,124.57992259,58.9842034,5,124.61730778,126.82320105,100.0,STOP_LOSS,-39.38023788,3.69381387,3.67412375,-46.74817549,3670.76203369
SOLUSDT,2026-01-02T01:15:00+00:00,2026-01-02T03:30:00+00:00,126.33789,127.75944743,62.8599586,5,125.75393129,127.79778677,100.0,TAKE_PROFIT,89.35904145,3.97079727,4.01547679,81.37276739,3752.13480108
SOLUSDT,2026-01-02T14:45:00+00:00,2026-01-02T15:15:00+00:00,128.768619,127.77254276,39.17725419,5,127.81088603,131.16295143,100.0,STOP_LOSS,-39.02353188,2.52240046,2.50288869,-44.04882104,3708.08598005
SOLUSDT,2026-01-03T03:00:00+00:00,2026-01-03T05:30:00+00:00,132.599768,131.8231931,50.31214557,5,131.86275193,134.44230818,100.0,STOP_LOSS,-39.07114919,3.33568942,3.31615384,-45.72299245,3662.3629876
SOLUSDT,2026-01-04T06:15:00+00:00,2026-01-04T06:30:00+00:00,134.460326,133.77230311,56.52848886,5,133.81244684,136.08002389,100.0,STOP_LOSS,-38.8928945,3.80041952,3.78097307,-46.47428709,3615.8887005
SOLUSDT,2026-01-04T09:45:00+00:00,2026-01-04T17:45:00+00:00,134.360296,134.789551,53.98112851,5,133.69045289,136.03490378,100.0,EMA20_EXIT,23.17166932,3.6264602,3.63804604,15.90716308,3631.79586358
SOLUSDT,2026-01-05T02:15:00+00:00,2026-01-05T06:30:00+00:00,135.810731,134.64170087,32.17892794,5,134.6821055,138.63229474,100.0,STOP_LOSS,-37.61813637,2.18512186,2.16631279,-41.96957102,3589.82629256
SOLUSDT,2026-01-06T04:15:00+00:00,2026-01-06T07:15:00+00:00,138.681592,137.70734418,38.47933266,5,137.74866878,141.01390006,100.0,STOP_LOSS,-37.48840598,2.66818756,2.64944335,-42.80603689,3547.02025567
SOLUSDT,2026-01-06T11:15:00+00:00,2026-01-06T14:15:00+00:00,138.961676,141.02569754,42.09929275,5,138.11913922,141.06801795,100.0,TAKE_PROFIT,86.89384725,2.92509414,2.96854106,81.00021205,3628.02046771
SOLUSDT,2026-01-06T16:00:00+00:00,2026-01-06T16:30:00+00:00,140.74221,139.22394563,24.57201616,5,139.26572535,144.43342162,100.0,STOP_LOSS,-37.30681658,1.72915993,1.71050652,-40.74648303,3587.27398469
SOLUSDT,2026-01-08T23:30:00+00:00,2026-01-09T01:30:00+00:00,138.901658,137.79386486,33.63776027,5,137.83521542,141.56776446,100.0,STOP_LOSS,-37.26368023,2.33617034,2.3175385,-41.91738906,3545.35659563
SOLUSDT,2026-01-09T03:15:00+00:00,2026-01-09T07:45:00+00:00,139.481832,139.498138,31.91566387,5,138.37098041,142.25896097,100.0,EMA20_EXIT,0.52041682,2.22582763,2.22608784,-3.93149866,3541.42509697
SOLUSDT,2026-01-11T23:45:00+00:00,2026-01-12T02:15:00+00:00,139.74191,142.20918413,35.27386522,5,138.73793012,142.25185969,100.0,TAKE_PROFIT,87.0302952,2.46461865,2.5081338,82.05754275,3623.48263972
SOLUSDT,2026-01-12T17:30:00+00:00,2026-01-12T20:30:00+00:00,141.84254,140.43658453,26.56878689,5,140.47872815,145.25206961,100.0,STOP_LOSS,-37.35453122,1.88429211,1.86561484,-41.10443817,3582.37820155
SOLUSDT,2026-01-14T03:00:00+00:00,2026-01-14T05:45:00+00:00,145.613671,144.31797556,28.6044015,5,144.36128395,148.74463863,100.0,STOP_LOSS,-37.06259245,2.08259595,2.06406466,-41.20925306,3541.16894848
SOLUSDT,2026-01-27T17:00:00+00:00,2026-01-27T17:30:00+00:00,124.887455,123.73874834,31.85725167,5,123.7758811,127.66638974,100.0,STOP_LOSS,-36.5946373,1.98928554,1.97098822,-40.55491107,3500.61403742
SOLUSDT,2026-01-27T18:45:00+00:00,2026-01-28T00:15:00+00:00,125.847743,126.851933,30.2392817,5,124.69010504,128.7418379,100.0,EMA20_EXIT,30.36598429,1.90277268,1.91795567,26.54525595,3527.15929336
SOLUSDT,2026-01-28T10:15:00+00:00,2026-01-28T14:15:00+00:00,127.418214,126.68832406,50.97993689,5,126.72634196,129.1478941,100.0,STOP_LOSS,-37.20974321,3.24788625,3.22928138,-43.68691085,3483.47238252
SOLUSDT,2026-02-14T23:15:00+00:00,2026-02-15T01:15:00+00:00,88.436523,87.74764813,52.57732804,5,87.77398032,90.0928797,100.0,STOP_LOSS,-36.21920023,2.32487804,2.30676844,-40.85084671,3442.6215358
SOLUSDT,2026-02-15T02:00:00+00:00,2026-02-15T03:30:00+00:00,88.196451,87.42677798,46.30682869,5,87.45301388,90.05504381,100.0,STOP_LOSS,-35.64111688,2.04204897,2.02422842,-39.70739427,3402.91414154
SOLUSDT,2026-02-15T04:15:00+00:00,2026-02-15T07:30:00+00:00,88.436523,90.78713588,35.77710787,5,87.48538012,90.81438019,100.0,TAKE_PROFIT,84.09813042,1.58200151,1.62405058,80.89207833,3483.80621987
SOLUSDT,2026-02-15T08:15:00+00:00,2026-02-15T10:15:00+00:00,90.027,89.05990209,37.04711025,5,89.08662808,92.3779298,100.0,STOP_LOSS,-35.82818284,1.6676201,1.64970601,-39.14550894,3444.66071093
SOLUSDT,2026-02-20T10:45:00+00:00,2026-02-20T11:30:00+00:00,84.115227,83.50844316,59.21471272,5,83.53350321,85.56953647,100.0,STOP_LOSS,-35.93053083,2.4904295,2.47246424,-40.89342456,3403.76728637
SOLUSDT,2026-02-20T17:45:00+00:00,2026-02-21T03:15:00+00:00,84.515347,84.494644,29.67246487,5,83.36823391,87.38312973,100.0,EMA20_EXIT,-0.61430904,1.25388933,1.25358218,-3.12178055,3400.64550582
SOLUSDT,2026-03-02T22:45:00+00:00,2026-03-02T23:15:00+00:00,88.066412,87.0966756,36.03907473,5,87.12281244,90.4254109,100.0,STOP_LOSS,-34.94840272,1.586916,1.5694418,-38.10476052,3362.5407453
SOLUSDT,2026-03-04T02:00:00+00:00,2026-03-04T03:30:00+00:00,87.186148,86.09278863,31.49850906,5,86.11862422,89.85495744,100.0,STOP_LOSS,-34.43918994,1.37311684,1.35589724,-37.16820401,3325.37254128
SOLUSDT,2026-03-04T14:30:00+00:00,2026-03-04T15:15:00+00:00,89.716907,92.49479752,29.63106358,5,88.59464808,92.52255429,100.0,TAKE_PROFIT,82.31185073,1.32920369,1.37035961,79.61228743,3404.98482871
SOLUSDT,2026-03-04T21:00:00+00:00,2026-03-04T22:45:00+00:00,92.597771,91.40546959,29.23056073,5,91.43289946,95.50994985,100.0,STOP_LOSS,-34.85163877,1.35334238,1.33591656,-37.54089772,3367.44393099
SOLUSDT,2026-03-10T15:00:00+00:00,2026-03-10T18:15:00+00:00,87.616277,86.53988618,32.058039,5,86.56585594,90.24232964,100.0,STOP_LOSS,-34.50697878,1.40440301,1.38714952,-37.29853132,3330.14539967
SOLUSDT,2026-03-12T13:15:00+00:00,2026-03-12T13:45:00+00:00,86.976085,86.31469792,52.40321839,5,86.3406001,88.56479724,100.0,STOP_LOSS,-34.6588116,2.27891339,2.26158398,-39.19930897,3290.9460907
SOLUSDT,2026-03-12T13:45:00+00:00,2026-03-12T14:30:00+00:00,86.766022,86.02443169,45.97736701,5,86.05024676,88.5554601,100.0,STOP_LOSS,-34.09637004,1.99463662,1.97758843,-38.06859509,3252.87749561
SOLUSDT,2026-03-12T23:15:00+00:00,2026-03-13T00:15:00+00:00,86.956079,88.4826832,52.35912319,5,86.33481621,88.50923597,100.0,TAKE_PROFIT,79.93165733,2.27647203,2.31643785,75.33874745,3328.21624306
SOLUSDT,2026-03-15T05:45:00+00:00,2026-03-15T11:00:00+00:00,88.336493,88.333492,76.19790743,5,87.89970722,89.42845744,100.0,EMA20_EXIT,-0.22866992,3.36552796,3.36541362,-6.9596115,3321.25663156
SOLUSDT,2026-03-16T12:00:00+00:00,2026-03-16T14:30:00+00:00,93.798131,93.10170299,49.68303196,5,93.12964188,95.46935381,100.0,STOP_LOSS,-34.60065521,2.33008777,2.31278744,-39.24353042,3282.01310114
SOLUSDT,2026-03-16T15:15:00+00:00,2026-03-16T21:30:00+00:00,94.108224,96.6321694,32.13949682,5,93.0870465,96.66116775,100.0,TAKE_PROFIT,81.11833515,1.51229548,1.55285465,78.05318501,3360.06628615
SOLUSDT,2026-03-24T09:15:00+00:00,2026-03-24T12:45:00+00:00,91.577465,91.562523,50.23509991,5,90.90859676,93.24963559,100.0,EMA20_EXIT,-0.75061286,2.30020155,2.29982625,-5.35064066,3354.71564549
SOLUSDT,2026-03-30T11:15:00+00:00,2026-03-30T16:45:00+00:00,84.145236,84.194734,62.98989039,5,83.61265599,85.47668604,100.0,EMA20_EXIT,3.11787359,2.6501496,2.65170853,-2.18398453,3352.53166096
SOLUSDT,2026-04-01T17:15:00+00:00,2026-04-01T18:15:00+00:00,84.775425,83.75774899,33.77725644,5,83.78288386,87.25677786,100.0,STOP_LOSS,-34.3743034,1.43174064,1.41455348,-37.22059752,3315.31106344
SOLUSDT,2026-04-04T16:45:00+00:00,2026-04-04T20:00:00+00:00,80.764222,80.755766,72.71619613,5,80.30829729,81.90403377,100.0,EMA20_EXIT,-0.61488815,2.9364335,2.93612606,-6.48744772,3308.82361572
SOLUSDT,2026-04-06T08:15:00+00:00,2026-04-06T12:00:00+00:00,81.954579,82.265313,61.80680996,5,81.41922964,83.29295239,100.0,EMA20_EXIT,19.20547729,2.53267554,2.54227828,14.13052346,3322.95413918
SOLUSDT,2026-04-06T14:00:00+00:00,2026-04-06T14:30:00+00:00,82.454729,81.94077455,67.90341004,5,81.96536416,83.67814111,100.0,STOP_LOSS,-34.89925971,2.79947864,2.78202901,-40.48076735,3282.47337183
SOLUSDT,2026-04-08T13:15:00+00:00,2026-04-08T13:30:00+00:00,84.745416,84.2130042,64.72515086,5,84.23827568,86.01326681,100.0,STOP_LOSS,-34.46043425,2.74257992,2.7253497,-39.92836387,3242.54500796
SOLUSDT,2026-04-10T20:30:00+00:00,2026-04-10T22:30:00+00:00,85.205554,84.67024119,63.59126904,5,84.69564988,86.48031429,100.0,STOP_LOSS,-34.04122124,2.70916465,2.69214404,-39.44252993,3203.10247803
SOLUSDT,2026-04-13T19:15:00+00:00,2026-04-13T22:15:00+00:00,83.535053,85.02891284,52.70423695,5,82.92730253,85.05442917,100.0,TAKE_PROFIT,78.73274304,2.20132561,2.24069198,74.29072544,3277.39320347
SOLUSDT,2026-04-14T07:00:00+00:00,2026-04-14T13:45:00+00:00,86.045806,87.14607113,72.73935375,5,85.59523928,87.1722228,100.0,TAKE_PROFIT,80.03257474,3.12945816,3.16947445,73.73364213,3351.1268456
SOLUSDT,2026-04-14T14:30:00+00:00,2026-04-14T15:00:00+00:00,86.465932,85.73416309,47.46363356,5,85.75989106,88.23103436,100.0,STOP_LOSS,-34.73241127,2.05199366,2.03462745,-38.81903237,3312.30781323
SOLUSDT,2026-04-15T20:00:00+00:00,2026-04-15T21:00:00+00:00,85.005494,84.36914251,54.20831608,5,84.39446085,86.53307688,100.0,STOP_LOSS,-34.49554261,2.30400234,2.28675457,-39.08629953,3273.2215137
SOLUSDT,2026-04-16T03:15:00+00:00,2026-04-16T10:15:00+00:00,85.315587,84.77368834,63.3781582,5,84.79912808,86.6067343,100.0,STOP_LOSS,-34.3445389,2.70357238,2.68640012,-39.7345114,3233.4870023
SOLUSDT,2026-04-17T09:30:00+00:00,2026-04-17T10:15:00+00:00,88.546556,87.87868664,50.40526718,5,87.90505816,90.1503006,100.0,STOP_LOSS,-33.6641334,2.23160641,2.21477434,-38.11051415,3195.37648815
SOLUSDT,2026-04-21T16:00:00+00:00,2026-04-21T17:00:00+00:00,86.145836,85.47573506,49.58296082,5,85.50138548,87.75696231,100.0,STOP_LOSS,-33.22558844,2.13568281,2.11907001,-37.48034125,3157.89614689
SOLUSDT,2026-04-22T01:15:00+00:00,2026-04-22T03:00:00+00:00,86.235863,87.58180741,57.53232687,5,85.68697226,87.60808984,100.0,TAKE_PROFIT,77.43531392,2.48067493,2.51939259,72.43524641,3230.3313933
SOLUSDT,2026-04-22T14:30:00+00:00,2026-04-22T15:15:00+00:00,88.646586,88.10594372,62.82215696,5,88.13238344,89.93209241,100.0,STOP_LOSS,-33.96431386,2.78448487,2.76750271,-39.51630144,3190.81509185
SOLUSDT,2026-04-24T21:00:00+00:00,2026-04-24T22:30:00+00:00,86.615977,86.16122059,74.39526543,5,86.18707671,87.68822773,100.0,STOP_LOSS,-33.83172405,3.2219093,3.20499344,-40.25862679,3150.55646506
SOLUSDT,2026-04-26T20:30:00+00:00,2026-04-26T21:30:00+00:00,86.806034,86.49568951,108.88263131,5,86.521646,87.51700399,100.0,STOP_LOSS,-33.7911251,4.7258347,4.70893914,-43.22589893,3107.33056613
SOLUSDT,2026-04-26T22:00:00+00:00,2026-04-26T22:30:00+00:00,87.016097,86.58417515,76.5467742,5,86.6101582,88.03094399,100.0,STOP_LOSS,-33.06222413,3.33040076,3.31386965,-39.70649455,3067.62407159
SOLUSDT,2026-04-29T11:00:00+00:00,2026-04-29T12:00:00+00:00,85.055509,84.56098646,65.38731977,5,84.58636237,86.22837557,100.0,STOP_LOSS,-32.33550337,2.78077588,2.76460813,-37.88088739,3029.7431842
SOLUSDT,2026-05-01T13:30:00+00:00,2026-05-01T14:30:00+00:00,84.355299,83.9893383,88.91230561,5,84.01454266,85.20718986,100.0,STOP_LOSS,-32.53840985,3.75011206,3.73384286,-40.02236477,2989.72081943
SOLUSDT,2026-05-01T15:45:00+00:00,2026-05-01T16:45:00+00:00,84.495341,84.05229109,71.55409421,5,84.07751434,85.53990764,100.0,STOP_LOSS,-31.70203531,3.0229938,3.00714278,-37.73217188,2951.98864755
SOLUSDT,2026-05-02T23:00:00+00:00,2026-05-03T00:00:00+00:00,84.395311,84.09008013,104.93433625,5,84.11531472,85.09530169,100.0,STOP_LOSS,-32.02919921,4.42798297,4.41196837,-40.86915055,2911.119497
SOLUSDT,2026-05-03T11:45:00+00:00,2026-05-03T15:45:00+00:00,83.985188,84.134752,103.98688982,5,83.76313388,84.54032329,100.0,EMA20_EXIT,15.55269519,4.36667925,4.37445559,6.81156035,2917.93105735
SOLUSDT,2026-05-03T21:15:00+00:00,2026-05-03T21:30:00+00:00,84.345296,84.0851646,103.78519713,5,84.11039772,84.9325417,100.0,STOP_LOSS,-26.99778856,4.37689659,4.36339769,-35.73808284,2882.19297452
SOLUSDT,2026-05-03T22:15:00+00:00,2026-05-03T23:15:00+00:00,84.605374,84.21541312,79.03160179,5,84.24068533,85.51709566,100.0,STOP_LOSS,-30.81923263,3.34324911,3.3278395,-37.49032124,2844.70265327
